0.000,0
14.167,0
12.233,0
10.300,0
8.217,0
0.000,0
6.233,0
4.100,0
2.000,0
0.000,0
-2.100,0
-4.033,0
-6.017,0
-8.100,0
0.000,0
-10.150,0
-12.083,0
-14.083,0
-16.033,0
