0.000,0
14.320,0
12.142,0
10.207,0
8.085,0
0.000,0
6.097,0
3.967,0
2.085,0
0.000,0
-2.020,0
-4.175,0
-6.135,0
-8.127,0
0.000,0
-10.175,0
-12.127,0
-14.195,0
-16.079,0
