0.000,0
14.180,0
12.160,0
10.130,0
8.160,0
0.000,0
6.045,0
4.085,0
2.005,0
0.000,0
-2.085,0
-4.232,0
-6.330,0
-8.260,0
0.000,0
-10.277,0
-12.125,0
-14.075,0
-16.117,0
