0.000,0
14.117,0
12.100,0
10.145,0
8.085,0
0.000,0
6.025,0
3.982,0
1.977,0
0.000,0
-2.015,0
-4.027,0
-5.987,0
-8.010,0
0.000,0
-10.000,0
-11.985,0
-13.937,0
-15.902,0
